,task,block,trial,key_pressed,timestamp,coordinate,rt
897,nav,7,7,right,2021-10-07 14:06:44.116413-07:00,"(4.0, 5.0)",296.921
898,nav,7,7,right,2021-10-07 14:06:44.414511-07:00,"(5.0, 5.0)",298.09799999999996
899,nav,7,7,up,2021-10-07 14:06:44.760679-07:00,"(5.0, 4.0)",346.16799999999995
900,nav,7,7,up,2021-10-07 14:06:45.194346-07:00,"(5.0, 3.0)",433.66700000000003
901,nav,7,7,up,2021-10-07 14:06:45.553502-07:00,"(5.0, 2.0)",359.15599999999995
902,nav,7,7,up,2021-10-07 14:06:45.768658-07:00,"(5.0, 1.0)",215.15599999999998
903,nav,7,7,right,2021-10-07 14:06:46.254808-07:00,"(6.0, 1.0)",486.15000000000003
904,nav,7,8,start,2021-10-07 14:06:47.345392-07:00,"(1.0, 1.0)",0
905,nav,7,8,right,2021-10-07 14:06:58.388052-07:00,"(2.0, 1.0)",11042.66
906,nav,7,8,down,2021-10-07 14:06:58.619534-07:00,"(2.0, 2.0)",231.482
907,nav,7,8,down,2021-10-07 14:06:58.731877-07:00,"(2.0, 3.0)",112.343
908,nav,7,8,left,2021-10-07 14:06:58.997785-07:00,"(1.0, 3.0)",265.90799999999996
909,nav,7,8,down,2021-10-07 14:06:59.236384-07:00,"(1.0, 4.0)",238.59900000000002
910,nav,7,8,down,2021-10-07 14:06:59.372061-07:00,"(1.0, 5.0)",135.677
911,nav,7,8,right,2021-10-07 14:06:59.624123-07:00,"(2.0, 5.0)",252.062
912,nav,7,8,right,2021-10-07 14:06:59.765099-07:00,"(3.0, 5.0)",140.976
913,nav,7,8,right,2021-10-07 14:06:59.944441-07:00,"(4.0, 5.0)",179.342
914,nav,7,8,up,2021-10-07 14:07:00.183379-07:00,"(4.0, 4.0)",238.93800000000002
915,nav,7,8,up,2021-10-07 14:07:00.337726-07:00,"(4.0, 3.0)",154.347
916,nav,7,8,up,2021-10-07 14:07:00.469739-07:00,"(4.0, 2.0)",132.013
917,quiz,7,1,,,"(9.0, 7.0)",
918,quiz,7,2,,,"(3.0, 3.0)",
919,quiz,7,3,,,"(2.0, 5.0)",
920,quiz,7,4,,,"(3.0, 3.0)",
921,quiz,7,5,,,"(4.0, 4.0)",
922,quiz,7,6,,,"(2.0, 5.0)",
923,quiz,7,7,,,"(5.0, 3.0)",
924,quiz,7,8,,,"(3.0, 4.0)",
925,nav,8,1,start,2021-10-07 14:08:09.942693-07:00,"(1.0, 1.0)",0
926,nav,8,1,right,2021-10-07 14:08:49.032965-07:00,"(2.0, 1.0)",39090.272
927,nav,8,1,down,2021-10-07 14:08:49.321857-07:00,"(2.0, 2.0)",288.892
928,nav,8,1,down,2021-10-07 14:08:49.477532-07:00,"(2.0, 3.0)",155.675
929,nav,8,1,left,2021-10-07 14:08:49.702255-07:00,"(1.0, 3.0)",224.723
930,nav,8,1,down,2021-10-07 14:08:49.923393-07:00,"(1.0, 4.0)",221.138
931,nav,8,1,down,2021-10-07 14:08:50.058844-07:00,"(1.0, 5.0)",135.451
932,nav,8,1,right,2021-10-07 14:08:50.407521-07:00,"(2.0, 5.0)",348.677
933,nav,8,1,right,2021-10-07 14:08:50.594555-07:00,"(3.0, 5.0)",187.034
934,nav,8,1,right,2021-10-07 14:08:52.643827-07:00,"(4.0, 5.0)",2049.2720000000004
935,nav,8,1,up,2021-10-07 14:08:52.909387-07:00,"(4.0, 4.0)",265.56
936,nav,8,1,up,2021-10-07 14:08:53.085627-07:00,"(4.0, 3.0)",176.24
937,nav,8,1,up,2021-10-07 14:08:53.193804-07:00,"(4.0, 2.0)",108.17699999999999
938,nav,8,2,start,2021-10-07 14:08:54.285846-07:00,"(1.0, 1.0)",0
939,nav,8,2,right,2021-10-07 14:09:00.389335-07:00,"(2.0, 1.0)",6103.489
940,nav,8,2,right,2021-10-07 14:09:00.529354-07:00,"(3.0, 1.0)",140.019
941,nav,8,2,right,2021-10-07 14:09:00.690004-07:00,"(4.0, 1.0)",160.64999999999998
942,nav,8,2,right,2021-10-07 14:09:00.831959-07:00,"(5.0, 1.0)",141.95499999999998
943,nav,8,2,down,2021-10-07 14:09:01.072939-07:00,"(5.0, 2.0)",240.98
944,nav,8,2,down,2021-10-07 14:09:01.233218-07:00,"(5.0, 3.0)",160.279
945,nav,8,2,left,2021-10-07 14:09:01.475895-07:00,"(4.0, 3.0)",242.677
946,nav,8,2,left,2021-10-07 14:09:01.626309-07:00,"(3.0, 3.0)",150.414
947,nav,8,2,left,2021-10-07 14:09:01.761707-07:00,"(2.0, 3.0)",135.398
948,nav,8,3,start,2021-10-07 14:09:02.840495-07:00,"(1.0, 1.0)",0
949,nav,8,3,right,2021-10-07 14:09:06.620228-07:00,"(2.0, 1.0)",3779.7329999999997
950,nav,8,3,right,2021-10-07 14:09:06.784046-07:00,"(3.0, 1.0)",163.81799999999998
951,nav,8,3,down,2021-10-07 14:09:07.004896-07:00,"(3.0, 2.0)",220.85
952,nav,8,3,down,2021-10-07 14:09:07.153744-07:00,"(3.0, 3.0)",148.848
953,nav,8,3,left,2021-10-07 14:09:07.517311-07:00,"(2.0, 3.0)",363.56699999999995
954,nav,8,3,left,2021-10-07 14:09:07.647007-07:00,"(1.0, 3.0)",129.696
955,nav,8,3,down,2021-10-07 14:09:07.878065-07:00,"(1.0, 4.0)",231.05800000000002
956,nav,8,3,down,2021-10-07 14:09:08.027400-07:00,"(1.0, 5.0)",149.335
957,nav,8,3,right,2021-10-07 14:09:08.362436-07:00,"(2.0, 5.0)",335.036
958,nav,8,3,down,2021-10-07 14:09:08.617239-07:00,"(2.0, 6.0)",254.803
959,nav,8,3,down,2021-10-07 14:09:08.785722-07:00,"(2.0, 7.0)",168.483
960,nav,8,3,left,2021-10-07 14:09:09.081804-07:00,"(1.0, 7.0)",296.082
961,nav,8,4,start,2021-10-07 14:09:10.179482-07:00,"(1.0, 1.0)",0
962,nav,8,4,right,2021-10-07 14:09:16.641082-07:00,"(2.0, 1.0)",6461.599999999999
963,nav,8,4,right,2021-10-07 14:09:16.794163-07:00,"(3.0, 1.0)",153.081
964,nav,8,4,right,2021-10-07 14:09:16.929425-07:00,"(4.0, 1.0)",135.262
965,nav,8,4,right,2021-10-07 14:09:17.143631-07:00,"(5.0, 1.0)",214.20600000000002
966,nav,8,4,right,2021-10-07 14:09:17.583832-07:00,"(6.0, 1.0)",440.201
967,nav,8,4,down,2021-10-07 14:09:17.777294-07:00,"(6.0, 2.0)",193.462
968,nav,8,4,down,2021-10-07 14:09:17.930778-07:00,"(6.0, 3.0)",153.484
969,nav,8,4,right,2021-10-07 14:09:18.146872-07:00,"(7.0, 3.0)",216.094
970,nav,8,4,right,2021-10-07 14:09:18.310811-07:00,"(8.0, 3.0)",163.939
971,nav,8,4,right,2021-10-07 14:09:18.449865-07:00,"(9.0, 3.0)",139.054
972,nav,8,4,down,2021-10-07 14:09:18.642716-07:00,"(9.0, 4.0)",192.851
973,nav,8,4,down,2021-10-07 14:09:18.787319-07:00,"(9.0, 5.0)",144.603
974,nav,8,4,down,2021-10-07 14:09:19.141415-07:00,"(9.0, 6.0)",354.096
975,nav,8,5,start,2021-10-07 14:09:20.223650-07:00,"(1.0, 1.0)",0
976,nav,8,5,right,2021-10-07 14:09:24.053108-07:00,"(2.0, 1.0)",3829.4579999999996
977,nav,8,5,right,2021-10-07 14:09:24.169926-07:00,"(3.0, 1.0)",116.81800000000001
978,nav,8,5,right,2021-10-07 14:09:24.297780-07:00,"(4.0, 1.0)",127.854
979,nav,8,5,right,2021-10-07 14:09:24.485809-07:00,"(5.0, 1.0)",188.029
980,nav,8,5,down,2021-10-07 14:09:24.708781-07:00,"(5.0, 2.0)",222.972
981,nav,8,5,down,2021-10-07 14:09:24.858120-07:00,"(5.0, 3.0)",149.339
982,nav,8,5,right,2021-10-07 14:09:25.086017-07:00,"(6.0, 3.0)",227.897
983,nav,8,5,right,2021-10-07 14:09:25.237151-07:00,"(7.0, 3.0)",151.134
984,nav,8,5,right,2021-10-07 14:09:25.376241-07:00,"(8.0, 3.0)",139.09
985,nav,8,5,down,2021-10-07 14:09:25.579437-07:00,"(8.0, 4.0)",203.196
986,nav,8,5,down,2021-10-07 14:09:25.806187-07:00,"(8.0, 5.0)",226.75
987,nav,8,6,start,2021-10-07 14:09:26.873913-07:00,"(1.0, 1.0)",0
988,nav,8,6,right,2021-10-07 14:09:33.585131-07:00,"(2.0, 1.0)",6711.218
989,nav,8,6,down,2021-10-07 14:09:33.888605-07:00,"(2.0, 2.0)",303.47400000000005
990,nav,8,6,down,2021-10-07 14:09:33.995111-07:00,"(2.0, 3.0)",106.506
991,nav,8,6,left,2021-10-07 14:09:34.308660-07:00,"(1.0, 3.0)",313.54900000000004
992,nav,8,6,down,2021-10-07 14:09:34.663435-07:00,"(1.0, 4.0)",354.77500000000003
993,nav,8,6,down,2021-10-07 14:09:34.806295-07:00,"(1.0, 5.0)",142.85999999999999
994,nav,8,6,right,2021-10-07 14:09:35.069901-07:00,"(2.0, 5.0)",263.606
995,nav,8,6,right,2021-10-07 14:09:35.229503-07:00,"(3.0, 5.0)",159.602
996,nav,8,6,right,2021-10-07 14:09:35.402538-07:00,"(4.0, 5.0)",173.035
997,nav,8,6,right,2021-10-07 14:09:36.066884-07:00,"(5.0, 5.0)",664.346
998,nav,8,6,up,2021-10-07 14:09:36.252711-07:00,"(5.0, 4.0)",185.827
999,nav,8,6,up,2021-10-07 14:09:36.403270-07:00,"(5.0, 3.0)",150.559
1000,nav,8,6,up,2021-10-07 14:09:36.563606-07:00,"(5.0, 2.0)",160.336
1001,nav,8,6,up,2021-10-07 14:09:36.692860-07:00,"(5.0, 1.0)",129.25400000000002
1002,nav,8,6,right,2021-10-07 14:09:37.918236-07:00,"(6.0, 1.0)",1225.376
1003,nav,8,7,start,2021-10-07 14:09:39.002299-07:00,"(1.0, 1.0)",0
1004,nav,8,7,right,2021-10-07 14:09:44.473160-07:00,"(2.0, 1.0)",5470.861
1005,nav,8,7,right,2021-10-07 14:09:44.619110-07:00,"(3.0, 1.0)",145.95
1006,nav,8,7,right,2021-10-07 14:09:44.769136-07:00,"(4.0, 1.0)",150.02599999999998
1007,nav,8,7,right,2021-10-07 14:09:44.910878-07:00,"(5.0, 1.0)",141.74200000000002
1008,nav,8,7,down,2021-10-07 14:09:45.152275-07:00,"(5.0, 2.0)",241.397
1009,nav,8,7,down,2021-10-07 14:09:45.284631-07:00,"(5.0, 3.0)",132.356
1010,nav,8,7,down,2021-10-07 14:09:45.432873-07:00,"(5.0, 4.0)",148.24200000000002
1011,nav,8,7,down,2021-10-07 14:09:45.578106-07:00,"(5.0, 5.0)",145.233
1012,nav,8,7,down,2021-10-07 14:09:45.692514-07:00,"(5.0, 6.0)",114.408
1013,nav,8,7,left,2021-10-07 14:09:45.936988-07:00,"(4.0, 6.0)",244.474
1014,nav,8,8,start,2021-10-07 14:09:47.006908-07:00,"(1.0, 1.0)",0
1015,nav,8,8,right,2021-10-07 14:09:50.899094-07:00,"(2.0, 1.0)",3892.186
1016,nav,8,8,right,2021-10-07 14:09:51.053865-07:00,"(3.0, 1.0)",154.771
1017,nav,8,8,down,2021-10-07 14:09:51.434563-07:00,"(3.0, 2.0)",380.698
1018,nav,8,8,down,2021-10-07 14:09:51.551150-07:00,"(3.0, 3.0)",116.58699999999999
1019,nav,8,8,right,2021-10-07 14:09:51.923124-07:00,"(4.0, 3.0)",371.97400000000005
1020,nav,8,8,right,2021-10-07 14:09:52.087743-07:00,"(5.0, 3.0)",164.619
1021,nav,8,8,right,2021-10-07 14:09:52.230887-07:00,"(6.0, 3.0)",143.144
1022,nav,8,8,right,2021-10-07 14:09:52.362973-07:00,"(7.0, 3.0)",132.086
1023,quiz,8,1,,,"(9.0, 3.0)",
1024,quiz,8,2,,,"(3.0, 3.0)",
1025,quiz,8,3,,,"(3.0, 3.0)",
1026,quiz,8,4,,,"(3.0, 3.0)",
1027,quiz,8,5,,,"(3.0, 4.0)",
1028,quiz,8,6,,,"(3.0, 5.0)",
1029,quiz,8,7,,,"(4.0, 5.0)",
1030,quiz,8,8,,,"(3.0, 5.0)",
1031,nav,9,1,start,2021-10-07 14:11:02.792641-07:00,"(1.0, 1.0)",0
1032,nav,9,1,right,2021-10-07 14:11:41.208683-07:00,"(2.0, 1.0)",38416.041999999994
1033,nav,9,1,right,2021-10-07 14:11:41.368470-07:00,"(3.0, 1.0)",159.787
1034,nav,9,1,down,2021-10-07 14:11:41.641157-07:00,"(3.0, 2.0)",272.687
1035,nav,9,1,down,2021-10-07 14:11:41.772665-07:00,"(3.0, 3.0)",131.508
1036,nav,9,1,left,2021-10-07 14:11:42.028413-07:00,"(2.0, 3.0)",255.74799999999996
1037,nav,9,1,left,2021-10-07 14:11:42.256409-07:00,"(1.0, 3.0)",227.996
1038,nav,9,1,down,2021-10-07 14:11:42.535529-07:00,"(1.0, 4.0)",279.12
1039,nav,9,1,down,2021-10-07 14:11:42.685214-07:00,"(1.0, 5.0)",149.685
1040,nav,9,1,right,2021-10-07 14:11:42.951894-07:00,"(2.0, 5.0)",266.67999999999995
1041,nav,9,1,down,2021-10-07 14:11:43.157492-07:00,"(2.0, 6.0)",205.598
1042,nav,9,1,down,2021-10-07 14:11:43.322363-07:00,"(2.0, 7.0)",164.87099999999998
1043,nav,9,1,right,2021-10-07 14:11:43.536595-07:00,"(3.0, 7.0)",214.232
1044,nav,9,1,left,2021-10-07 14:11:43.882968-07:00,"(2.0, 7.0)",346.373
1045,nav,9,1,left,2021-10-07 14:11:44.046895-07:00,"(1.0, 7.0)",163.927
1046,nav,9,2,start,2021-10-07 14:11:45.135058-07:00,"(1.0, 1.0)",0
1047,nav,9,2,right,2021-10-07 14:11:45.671713-07:00,"(2.0, 1.0)",536.655
1048,nav,9,2,right,2021-10-07 14:11:46.007997-07:00,"(3.0, 1.0)",336.28400000000005
1049,nav,9,2,down,2021-10-07 14:11:46.307883-07:00,"(3.0, 2.0)",299.88599999999997
1050,nav,9,2,down,2021-10-07 14:11:46.469328-07:00,"(3.0, 3.0)",161.445
1051,nav,9,2,down,2021-10-07 14:11:46.599305-07:00,"(3.0, 4.0)",129.977
1052,nav,9,2,down,2021-10-07 14:11:46.968625-07:00,"(3.0, 5.0)",369.32
1053,nav,9,2,right,2021-10-07 14:11:47.600395-07:00,"(4.0, 5.0)",631.7700000000001
1054,nav,9,2,right,2021-10-07 14:11:47.767034-07:00,"(5.0, 5.0)",166.639
1055,nav,9,2,right,2021-10-07 14:11:47.955768-07:00,"(6.0, 5.0)",188.734
1056,nav,9,2,right,2021-10-07 14:11:48.096032-07:00,"(7.0, 5.0)",140.264
1057,nav,9,2,up,2021-10-07 14:11:48.431753-07:00,"(7.0, 4.0)",335.721
1058,nav,9,2,up,2021-10-07 14:11:48.605062-07:00,"(7.0, 3.0)",173.309
1059,nav,9,3,start,2021-10-07 14:11:49.677918-07:00,"(1.0, 1.0)",0
1060,nav,9,3,right,2021-10-07 14:11:50.178507-07:00,"(2.0, 1.0)",500.58899999999994
1061,nav,9,3,down,2021-10-07 14:11:50.397574-07:00,"(2.0, 2.0)",219.067
1062,nav,9,3,down,2021-10-07 14:11:50.548774-07:00,"(2.0, 3.0)",151.2
1063,nav,9,3,left,2021-10-07 14:11:50.782413-07:00,"(1.0, 3.0)",233.639
1064,nav,9,3,down,2021-10-07 14:11:51.010979-07:00,"(1.0, 4.0)",228.566
1065,nav,9,3,down,2021-10-07 14:11:51.164884-07:00,"(1.0, 5.0)",153.90499999999997
1066,nav,9,3,right,2021-10-07 14:11:51.408410-07:00,"(2.0, 5.0)",243.52599999999998
1067,nav,9,3,right,2021-10-07 14:11:51.564621-07:00,"(3.0, 5.0)",156.21099999999998
1068,nav,9,3,right,2021-10-07 14:11:51.725640-07:00,"(4.0, 5.0)",161.019
1069,nav,9,3,right,2021-10-07 14:11:51.890273-07:00,"(5.0, 5.0)",164.633
1070,nav,9,3,up,2021-10-07 14:11:52.306177-07:00,"(5.0, 4.0)",415.904
1071,nav,9,3,up,2021-10-07 14:11:52.593516-07:00,"(5.0, 3.0)",287.339
1072,nav,9,3,up,2021-10-07 14:11:52.764806-07:00,"(5.0, 2.0)",171.29
1073,nav,9,3,up,2021-10-07 14:11:52.961770-07:00,"(5.0, 1.0)",196.964
1074,nav,9,3,right,2021-10-07 14:11:53.250924-07:00,"(6.0, 1.0)",289.154
1075,nav,9,4,start,2021-10-07 14:11:54.325550-07:00,"(1.0, 1.0)",0
1076,nav,9,4,right,2021-10-07 14:11:54.823695-07:00,"(2.0, 1.0)",498.145
1077,nav,9,4,right,2021-10-07 14:11:54.991866-07:00,"(3.0, 1.0)",168.171
1078,nav,9,4,right,2021-10-07 14:11:55.143696-07:00,"(4.0, 1.0)",151.82999999999998
1079,nav,9,4,right,2021-10-07 14:11:55.293488-07:00,"(5.0, 1.0)",149.792
1080,nav,9,4,down,2021-10-07 14:11:55.590941-07:00,"(5.0, 2.0)",297.45300000000003
1081,nav,9,4,down,2021-10-07 14:11:55.718145-07:00,"(5.0, 3.0)",127.20400000000001
1082,nav,9,4,left,2021-10-07 14:11:55.974208-07:00,"(4.0, 3.0)",256.063
1083,nav,9,4,left,2021-10-07 14:11:56.128665-07:00,"(3.0, 3.0)",154.45700000000002
1084,nav,9,4,down,2021-10-07 14:11:56.578050-07:00,"(3.0, 4.0)",449.385
1085,nav,9,4,down,2021-10-07 14:11:56.731258-07:00,"(3.0, 5.0)",153.208
1086,nav,9,4,right,2021-10-07 14:11:56.937712-07:00,"(4.0, 5.0)",206.454
1087,nav,9,4,right,2021-10-07 14:11:57.130333-07:00,"(5.0, 5.0)",192.62099999999998
1088,nav,9,4,right,2021-10-07 14:11:57.589118-07:00,"(6.0, 5.0)",458.785
1089,nav,9,4,down,2021-10-07 14:11:57.827850-07:00,"(6.0, 6.0)",238.732
1090,nav,9,4,down,2021-10-07 14:11:57.987584-07:00,"(6.0, 7.0)",159.73399999999998
1091,nav,9,4,right,2021-10-07 14:11:58.252587-07:00,"(7.0, 7.0)",265.003
1092,nav,9,4,right,2021-10-07 14:11:58.425821-07:00,"(8.0, 7.0)",173.234
1093,nav,9,4,up,2021-10-07 14:11:58.714665-07:00,"(8.0, 6.0)",288.844
1094,nav,9,4,up,2021-10-07 14:11:58.897570-07:00,"(8.0, 5.0)",182.905
1095,nav,9,5,start,2021-10-07 14:11:59.979222-07:00,"(1.0, 1.0)",0
1096,nav,9,5,right,2021-10-07 14:12:00.460888-07:00,"(2.0, 1.0)",481.666
1097,nav,9,5,right,2021-10-07 14:12:00.649082-07:00,"(3.0, 1.0)",188.194
1098,nav,9,5,right,2021-10-07 14:12:00.795752-07:00,"(4.0, 1.0)",146.67
1099,nav,9,5,right,2021-10-07 14:12:01.280944-07:00,"(5.0, 1.0)",485.192
1100,nav,9,5,down,2021-10-07 14:12:01.662042-07:00,"(5.0, 2.0)",381.098
1101,nav,9,5,down,2021-10-07 14:12:01.918223-07:00,"(5.0, 3.0)",256.181
1102,nav,9,5,left,2021-10-07 14:12:02.216567-07:00,"(4.0, 3.0)",298.344
1103,nav,9,5,left,2021-10-07 14:12:02.394728-07:00,"(3.0, 3.0)",178.161
1104,nav,9,5,left,2021-10-07 14:12:02.790218-07:00,"(2.0, 3.0)",395.49
1105,nav,9,6,start,2021-10-07 14:12:03.859767-07:00,"(1.0, 1.0)",0
1106,nav,9,6,right,2021-10-07 14:12:04.669386-07:00,"(2.0, 1.0)",809.619
1107,nav,9,6,right,2021-10-07 14:12:04.997106-07:00,"(3.0, 1.0)",327.72
1108,nav,9,6,right,2021-10-07 14:12:05.159830-07:00,"(4.0, 1.0)",162.72400000000002
1109,nav,9,6,right,2021-10-07 14:12:05.809452-07:00,"(5.0, 1.0)",649.6220000000001
1110,nav,9,6,down,2021-10-07 14:12:06.097055-07:00,"(5.0, 2.0)",287.603
1111,nav,9,6,down,2021-10-07 14:12:06.248403-07:00,"(5.0, 3.0)",151.348
1112,nav,9,6,down,2021-10-07 14:12:06.874146-07:00,"(5.0, 4.0)",625.743
1113,nav,9,6,up,2021-10-07 14:12:07.371791-07:00,"(5.0, 3.0)",497.645
1114,nav,9,6,down,2021-10-07 14:12:08.010333-07:00,"(5.0, 4.0)",638.542
1115,nav,9,6,down,2021-10-07 14:12:08.483418-07:00,"(5.0, 5.0)",473.085
1116,nav,9,6,down,2021-10-07 14:12:08.653490-07:00,"(5.0, 6.0)",170.072
1117,nav,9,6,left,2021-10-07 14:12:08.882276-07:00,"(4.0, 6.0)",228.786
1118,nav,9,7,start,2021-10-07 14:12:09.978400-07:00,"(1.0, 1.0)",0
1119,nav,9,7,right,2021-10-07 14:12:10.525675-07:00,"(2.0, 1.0)",547.275
1120,nav,9,7,right,2021-10-07 14:12:10.689296-07:00,"(3.0, 1.0)",163.62099999999998
1121,nav,9,7,right,2021-10-07 14:12:10.845493-07:00,"(4.0, 1.0)",156.197
1122,nav,9,7,right,2021-10-07 14:12:10.991562-07:00,"(5.0, 1.0)",146.06900000000002
1123,nav,9,7,right,2021-10-07 14:12:11.107901-07:00,"(6.0, 1.0)",116.339
1124,nav,9,7,down,2021-10-07 14:12:11.485389-07:00,"(6.0, 2.0)",377.488
1125,nav,9,7,down,2021-10-07 14:12:11.623800-07:00,"(6.0, 3.0)",138.411
1126,nav,9,7,left,2021-10-07 14:12:11.886180-07:00,"(5.0, 3.0)",262.38
1127,nav,9,7,left,2021-10-07 14:12:12.069638-07:00,"(4.0, 3.0)",183.458
1128,nav,9,7,left,2021-10-07 14:12:12.205011-07:00,"(3.0, 3.0)",135.373
1129,nav,9,7,down,2021-10-07 14:12:12.736945-07:00,"(3.0, 4.0)",531.934
1130,nav,9,7,down,2021-10-07 14:12:12.910493-07:00,"(3.0, 5.0)",173.548
1131,nav,9,7,right,2021-10-07 14:12:13.299786-07:00,"(4.0, 5.0)",389.293
1132,nav,9,7,right,2021-10-07 14:12:13.446249-07:00,"(5.0, 5.0)",146.46300000000002
1133,nav,9,7,right,2021-10-07 14:12:13.606375-07:00,"(6.0, 5.0)",160.12599999999998
1134,nav,9,7,right,2021-10-07 14:12:13.793294-07:00,"(7.0, 5.0)",186.919
1135,nav,9,7,down,2021-10-07 14:12:14.161983-07:00,"(7.0, 6.0)",368.68899999999996
1136,nav,9,7,down,2021-10-07 14:12:14.320817-07:00,"(7.0, 7.0)",158.834
1137,nav,9,7,right,2021-10-07 14:12:14.655750-07:00,"(8.0, 7.0)",334.933
1138,nav,9,7,right,2021-10-07 14:12:14.817965-07:00,"(9.0, 7.0)",162.215
1139,nav,9,7,up,2021-10-07 14:12:15.049100-07:00,"(9.0, 6.0)",231.13500000000002
1140,nav,9,8,start,2021-10-07 14:12:16.131624-07:00,"(1.0, 1.0)",0
1141,nav,9,8,right,2021-10-07 14:12:16.759395-07:00,"(2.0, 1.0)",627.771
1142,nav,9,8,down,2021-10-07 14:12:17.048100-07:00,"(2.0, 2.0)",288.705
1143,nav,9,8,down,2021-10-07 14:12:17.206508-07:00,"(2.0, 3.0)",158.408
1144,nav,9,8,left,2021-10-07 14:12:17.426288-07:00,"(1.0, 3.0)",219.78
1145,nav,9,8,down,2021-10-07 14:12:17.665630-07:00,"(1.0, 4.0)",239.342
1146,nav,9,8,down,2021-10-07 14:12:17.829687-07:00,"(1.0, 5.0)",164.05700000000002
1147,nav,9,8,right,2021-10-07 14:12:18.033514-07:00,"(2.0, 5.0)",203.827
1148,nav,9,8,right,2021-10-07 14:12:18.221330-07:00,"(3.0, 5.0)",187.816
1149,nav,9,8,right,2021-10-07 14:12:18.393388-07:00,"(4.0, 5.0)",172.058
1150,nav,9,8,up,2021-10-07 14:12:18.651417-07:00,"(4.0, 4.0)",258.029
1151,nav,9,8,up,2021-10-07 14:12:18.816119-07:00,"(4.0, 3.0)",164.702
1152,nav,9,8,up,2021-10-07 14:12:18.987524-07:00,"(4.0, 2.0)",171.405
1153,quiz,9,1,,,"(5.0, 5.0)",
1154,quiz,9,2,,,"(3.0, 5.0)",
1155,quiz,9,3,,,"(3.0, 4.0)",
1156,quiz,9,4,,,"(5.0, 4.0)",
1157,quiz,9,5,,,"(4.0, 5.0)",
1158,quiz,9,6,,,"(4.0, 4.0)",
1159,quiz,9,7,,,"(7.0, 4.0)",
1160,quiz,9,8,,,"(6.0, 4.0)",
